x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,STN_ID
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.7.12,2026-07-12 00:00:00,ON,2026,7,12,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.7.13,2026-07-13 00:00:00,ON,2026,7,13,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.7.14,2026-07-14 00:00:00,ON,2026,7,14,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.7.15,2026-07-15 00:00:00,ON,2026,7,15,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.7.16,2026-07-16 00:00:00,ON,2026,7,16,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.7.17,2026-07-17 00:00:00,ON,2026,7,17,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.7.18,2026-07-18 00:00:00,ON,2026,7,18,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.7.19,2026-07-19 00:00:00,ON,2026,7,19,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.7.20,2026-07-20 00:00:00,ON,2026,7,20,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.7.21,2026-07-21 00:00:00,ON,2026,7,21,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.7.22,2026-07-22 00:00:00,ON,2026,7,22,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.7.23,2026-07-23 00:00:00,ON,2026,7,23,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.7.24,2026-07-24 00:00:00,ON,2026,7,24,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.7.25,2026-07-25 00:00:00,ON,2026,7,25,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.7.26,2026-07-26 00:00:00,ON,2026,7,26,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.7.27,2026-07-27 00:00:00,ON,2026,7,27,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.7.28,2026-07-28 00:00:00,ON,2026,7,28,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.7.29,2026-07-29 00:00:00,ON,2026,7,29,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.7.30,2026-07-30 00:00:00,ON,2026,7,30,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.7.31,2026-07-31 00:00:00,ON,2026,7,31,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.8.1,2026-08-01 00:00:00,ON,2026,8,1,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.8.2,2026-08-02 00:00:00,ON,2026,8,2,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.8.3,2026-08-03 00:00:00,ON,2026,8,3,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.8.4,2026-08-04 00:00:00,ON,2026,8,4,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.8.5,2026-08-05 00:00:00,ON,2026,8,5,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.8.6,2026-08-06 00:00:00,ON,2026,8,6,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.8.7,2026-08-07 00:00:00,ON,2026,8,7,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.8.8,2026-08-08 00:00:00,ON,2026,8,8,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.8.9,2026-08-09 00:00:00,ON,2026,8,9,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.8.10,2026-08-10 00:00:00,ON,2026,8,10,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.8.11,2026-08-11 00:00:00,ON,2026,8,11,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.8.12,2026-08-12 00:00:00,ON,2026,8,12,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.8.13,2026-08-13 00:00:00,ON,2026,8,13,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.8.14,2026-08-14 00:00:00,ON,2026,8,14,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.8.15,2026-08-15 00:00:00,ON,2026,8,15,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.8.16,2026-08-16 00:00:00,ON,2026,8,16,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.8.17,2026-08-17 00:00:00,ON,2026,8,17,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.51666666666667,43.483333333333334,WATERLOO WPCP,6149386,6149386.2026.8.18,2026-08-18 00:00:00,ON,2026,8,18,,,,,,,,,,,,,,,,,,,,,,,,,4831
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.1,1970-03-01 00:00:00,ON,1970,3,1,-10.3,,-18.3,,-2.2,,0.3,,0,,0.3,,8,,,,,,0,,28.3,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.2,1970-03-02 00:00:00,ON,1970,3,2,-2.2,,-5,,0.6,,1.5,,0,,1,,8,,,,,,0,,20.2,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.3,1970-03-03 00:00:00,ON,1970,3,3,-2.5,,-5,,0,,0,,0,,0,,5,,,,,,0,,20.5,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.4,1970-03-04 00:00:00,ON,1970,3,4,-0.3,,-1.7,,1.1,,17.3,,17.3,,0,,5,,,,,,0,,18.3,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.5,1970-03-05 00:00:00,ON,1970,3,5,0.3,,-1.1,,1.7,,1,,0.5,,0.5,,5,,,,,,0,,17.7,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.6,1970-03-06 00:00:00,ON,1970,3,6,-3.4,,-7.8,,1.1,,0,,0,,0,,5,,,,,,0,,21.4,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.7,1970-03-07 00:00:00,ON,1970,3,7,-1.4,,-5.6,,2.8,,0,T,0,,0,T,5,,,,,,0,,19.4,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.8,1970-03-08 00:00:00,ON,1970,3,8,-7.2,,-17.2,,2.8,,3.6,,0,,4.6,,8,,,,,,0,,25.2,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.9,1970-03-09 00:00:00,ON,1970,3,9,-13.1,,-19.4,,-6.7,,0,,0,,0,,5,,,,,,0,,31.1,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.10,1970-03-10 00:00:00,ON,1970,3,10,-11.2,,-16.7,,-5.6,,0,,0,,0,,5,,,,,,0,,29.2,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.11,1970-03-11 00:00:00,ON,1970,3,11,-7,,-10,,-3.9,,0,T,0,,0,T,5,,,,,,0,,25,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.12,1970-03-12 00:00:00,ON,1970,3,12,-6.1,,-13.3,,1.1,,0,,0,,0,,5,,,,,,0,,24.1,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.13,1970-03-13 00:00:00,ON,1970,3,13,-4.8,,-8.9,,-0.6,,0,,0,,0,,3,,,,,,0,,22.8,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.14,1970-03-14 00:00:00,ON,1970,3,14,-7,,-11.1,,-2.8,,0,T,0,,0,T,3,,,,,,0,,25,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.15,1970-03-15 00:00:00,ON,1970,3,15,-9.5,,-13.9,,-5,,0,T,0,,0,T,3,,,,,,0,,27.5,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.16,1970-03-16 00:00:00,ON,1970,3,16,-7,,-11.1,,-2.8,,0,T,0,,0.3,,3,,,,,,0,,25,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.17,1970-03-17 00:00:00,ON,1970,3,17,-4.7,,-11.1,,1.7,,0,,0,,0,,3,,,,,,0,,22.7,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.18,1970-03-18 00:00:00,ON,1970,3,18,-0.6,,-6.7,,5.6,,0,,0,,0,,3,,,,,,0,,18.6,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.19,1970-03-19 00:00:00,ON,1970,3,19,0.3,,-6.7,,7.2,,0,,0,,0,,0,T,,,,,0,,17.7,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.20,1970-03-20 00:00:00,ON,1970,3,20,1.7,,-1.7,,5,,4.3,,4.3,,0,,0,T,,,,,0,,16.3,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.21,1970-03-21 00:00:00,ON,1970,3,21,1.1,,-0.6,,2.8,,0.8,,0,T,1,,0,T,,,,,0,,16.9,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.22,1970-03-22 00:00:00,ON,1970,3,22,0.8,,-1.7,,3.3,,2.3,,0,,2.8,,0,T,,,,,0,,17.2,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.23,1970-03-23 00:00:00,ON,1970,3,23,0.3,,-1.1,,1.7,,4.3,,0,T,5.6,,3,,,,,,0,,17.7,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.24,1970-03-24 00:00:00,ON,1970,3,24,0,,-2.8,,2.8,,0,T,0,,0,T,0,T,,,,,0,,18,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.25,1970-03-25 00:00:00,ON,1970,3,25,0.9,,-3.3,,5,,0,,0,,0,,0,T,,,,,0,,17.1,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.26,1970-03-26 00:00:00,ON,1970,3,26,0.3,,-3.3,,3.9,,6.4,,3.6,,3.6,,3,,,,,,0,,17.7,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.27,1970-03-27 00:00:00,ON,1970,3,27,-1.1,,-5,,2.8,,0.5,,0,,1,,3,,,,,,0,,19.1,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.28,1970-03-28 00:00:00,ON,1970,3,28,-1.1,,-4.4,,2.2,,2.3,,0,,2,,0,T,,,,,0,,19.1,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.29,1970-03-29 00:00:00,ON,1970,3,29,-6.1,,-9.4,,-2.8,,0,,0,,0,,0,T,,,,,0,,24.1,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.30,1970-03-30 00:00:00,ON,1970,3,30,-5,,-10,,0,,0,T,0,,0,T,0,T,,,,,0,,23,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.3.31,1970-03-31 00:00:00,ON,1970,3,31,-3.1,,-9.4,,3.3,,0,,0,,0,,0,T,,,,,0,,21.1,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.1,1970-04-01 00:00:00,ON,1970,4,1,0,,-4.4,,4.4,,0,,0,,0,,0,T,,,,,0,,18,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.2,1970-04-02 00:00:00,ON,1970,4,2,0,,-1.7,,1.7,,23.9,,20.3,,3.6,,0,T,,,,,0,,18,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.3,1970-04-03 00:00:00,ON,1970,4,3,-0.6,,-3.9,,2.8,,0.3,,0,,0.5,,0,T,,,,,0,,18.6,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.4,1970-04-04 00:00:00,ON,1970,4,4,0.6,,-3.3,,4.4,,0.8,,0,,1.5,,0,T,,,,,0,,17.4,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.5,1970-04-05 00:00:00,ON,1970,4,5,-0.3,,-5.6,,5,,0,T,0,,0,T,0,T,,,,,0,,18.3,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.6,1970-04-06 00:00:00,ON,1970,4,6,3.1,,-3.3,,9.4,,0,T,0,T,0,,0,T,,,,,0,,14.9,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.7,1970-04-07 00:00:00,ON,1970,4,7,3.7,,0.6,,6.7,,0.5,,0.5,,0,,0,T,,,,,0,,14.3,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.8,1970-04-08 00:00:00,ON,1970,4,8,8.1,,1.1,,15,,0,,0,,0,,0,T,,,,,0,,9.9,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.9,1970-04-09 00:00:00,ON,1970,4,9,8.6,,2.8,,14.4,,0,T,0,T,0,,0,T,,,,,0,,9.4,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.10,1970-04-10 00:00:00,ON,1970,4,10,0,,-3.3,,3.3,,0,T,0,,0,T,0,T,,,,,0,,18,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.11,1970-04-11 00:00:00,ON,1970,4,11,-0.6,,-6.1,,5,,0,T,0,,0,T,0,T,,,,,0,,18.6,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.12,1970-04-12 00:00:00,ON,1970,4,12,2.2,,-5.6,,10,,0,,0,,0,,0,T,,,,,0,,15.8,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.13,1970-04-13 00:00:00,ON,1970,4,13,5,,-1.1,,11.1,,0,,0,,0,,0,T,,,,,0,,13,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.14,1970-04-14 00:00:00,ON,1970,4,14,7.5,,2.8,,12.2,,0,,0,,0,,0,T,,,,,0,,10.5,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.15,1970-04-15 00:00:00,ON,1970,4,15,8.4,,1.7,,15,,0,,0,,0,,0,,,,,,0,,9.6,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.16,1970-04-16 00:00:00,ON,1970,4,16,5.8,,-2.8,,14.4,,0,T,0,T,0,,0,,,,,,0,,12.2,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.17,1970-04-17 00:00:00,ON,1970,4,17,8.3,,-1.7,,18.3,,0,T,0,T,0,,0,,,,,,0,,9.7,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.18,1970-04-18 00:00:00,ON,1970,4,18,5.3,,0.6,,10,,0,,0,,0,,0,,,,,,0,,12.7,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.19,1970-04-19 00:00:00,ON,1970,4,19,3.6,,-1.1,,8.3,,0,T,0,T,0,,0,,,,,,0,,14.4,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.20,1970-04-20 00:00:00,ON,1970,4,20,6.4,,0.6,,12.2,,21.3,,21.3,,0,,0,,,,,,0,,11.6,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.21,1970-04-21 00:00:00,ON,1970,4,21,7,,3.9,,10,,5.6,,5.6,,0,,0,,,,,,0,,11,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.22,1970-04-22 00:00:00,ON,1970,4,22,8.1,,2.2,,13.9,,0,T,0,T,0,,0,,,,,,0,,9.9,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.23,1970-04-23 00:00:00,ON,1970,4,23,13.1,,6.1,,20,,2.3,,2.3,,0,,0,,,,,,0,,4.9,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.24,1970-04-24 00:00:00,ON,1970,4,24,11.7,,6.1,,17.2,,10.2,,10.2,,0,,0,,,,,,0,,6.3,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.25,1970-04-25 00:00:00,ON,1970,4,25,11.4,,2.8,,20,,0,T,0,T,0,,0,,,,,,0,,6.6,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.26,1970-04-26 00:00:00,ON,1970,4,26,15,,7.2,,22.8,,0,,0,,0,,0,,,,,,0,,3,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.27,1970-04-27 00:00:00,ON,1970,4,27,15,,5.6,,24.4,,0,,0,,0,,0,,,,,,0,,3,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.28,1970-04-28 00:00:00,ON,1970,4,28,16.1,,7.8,,24.4,,0,,0,,0,,0,,,,,,0,,1.9,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.29,1970-04-29 00:00:00,ON,1970,4,29,16.7,,10,,23.3,,8.9,,8.9,,0,,0,,,,,,0,,1.3,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.4.30,1970-04-30 00:00:00,ON,1970,4,30,17.8,,11.7,,23.9,,9.7,,9.7,,0,,0,,,,,,0,,0.2,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.1,1970-05-01 00:00:00,ON,1970,5,1,22.8,,18.9,,26.7,,0,,0,,0,,0,,,,,,4.8,,0,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.2,1970-05-02 00:00:00,ON,1970,5,2,16.4,,7.2,,25.6,,0,,0,,0,,0,,,,,,0,,1.6,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.3,1970-05-03 00:00:00,ON,1970,5,3,9.2,,4.4,,13.9,,0,,0,,0,,0,,,,,,0,,8.8,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.4,1970-05-04 00:00:00,ON,1970,5,4,11.7,,3.9,,19.4,,0.8,,0.8,,0,,0,,,,,,0,,6.3,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.5,1970-05-05 00:00:00,ON,1970,5,5,7.8,,0,,15.6,,0,T,0,T,0,,0,,,,,,0,,10.2,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.6,1970-05-06 00:00:00,ON,1970,5,6,3.1,,-1.7,,7.8,,0,T,0,,0,T,0,,,,,,0,,14.9,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.7,1970-05-07 00:00:00,ON,1970,5,7,5.3,,-3.9,,14.4,,0,,0,,0,,0,,,,,,0,,12.7,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.8,1970-05-08 00:00:00,ON,1970,5,8,15.9,,5.6,,26.1,,1.5,,1.5,,0,,0,,,,,,0,,2.1,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.9,1970-05-09 00:00:00,ON,1970,5,9,18.4,,11.1,,25.6,,0,,0,,0,,0,,,,,,0.4,,0,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.10,1970-05-10 00:00:00,ON,1970,5,10,15.8,,7.2,,24.4,,0,T,0,T,0,,0,,,,,,0,,2.2,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.11,1970-05-11 00:00:00,ON,1970,5,11,17.2,,9.4,,25,,2.5,,2.5,,0,,0,,,,,,0,,0.8,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.12,1970-05-12 00:00:00,ON,1970,5,12,13.3,,7.2,,19.4,,0.8,,0.8,,0,,0,,,,,,0,,4.7,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.13,1970-05-13 00:00:00,ON,1970,5,13,13.4,,10,,16.7,,6.9,,6.9,,0,,0,,,,,,0,,4.6,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.14,1970-05-14 00:00:00,ON,1970,5,14,12,,8.3,,15.6,,0.5,,0.5,,0,,0,,,,,,0,,6,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.15,1970-05-15 00:00:00,ON,1970,5,15,11.1,,7.2,,15,,8.1,,8.1,,0,,0,,,,,,0,,6.9,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.16,1970-05-16 00:00:00,ON,1970,5,16,13.4,,10.6,,16.1,,23.1,,23.1,,0,,0,,,,,,0,,4.6,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.17,1970-05-17 00:00:00,ON,1970,5,17,10.3,,7.8,,12.8,,0,T,0,T,0,,0,,,,,,0,,7.7,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.18,1970-05-18 00:00:00,ON,1970,5,18,9.8,,0.6,,18.9,,0,,0,,0,,0,,,,,,0,,8.2,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.19,1970-05-19 00:00:00,ON,1970,5,19,17,,8.3,,25.6,,0,,0,,0,,0,,,,,,0,,1,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.20,1970-05-20 00:00:00,ON,1970,5,20,16.4,,7.2,,25.6,,0,,0,,0,,0,,,,,,0,,1.6,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.21,1970-05-21 00:00:00,ON,1970,5,21,17,,6.7,,27.2,,0,,0,,0,,0,,,,,,0,,1,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.22,1970-05-22 00:00:00,ON,1970,5,22,22.2,,17.2,,27.2,,5.1,,5.1,,0,,0,,,,,,4.2,,0,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.23,1970-05-23 00:00:00,ON,1970,5,23,16.1,,10,,22.2,,0.5,,0.5,,0,,0,,,,,,0,,1.9,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.24,1970-05-24 00:00:00,ON,1970,5,24,9.4,,4.4,,14.4,,2.8,,2.8,,0,,0,,,,,,0,,8.6,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.25,1970-05-25 00:00:00,ON,1970,5,25,15.8,,7.2,,24.4,,0.8,,0.8,,0,,0,,,,,,0,,2.2,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.26,1970-05-26 00:00:00,ON,1970,5,26,17.5,,10.6,,24.4,,5.6,,5.6,,0,,0,,,,,,0,,0.5,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.27,1970-05-27 00:00:00,ON,1970,5,27,9.2,,4.4,,13.9,,0,,0,,0,,0,,,,,,0,,8.8,,,,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,6149387.1970.5.28,1970-05-28 00:00:00,ON,1970,5,28,8.4,,1.1,,15.6,,0,,0,,0,,0,,,,,,0,,9.6,,,,4832
