x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,PERIOD,CURRENT_FLAG,NORMAL_CODE,NORMAL_ID,PUBLICATION_CODE,DATE_CALCULATED,FIRST_OCCURRENCE_DATE,PROVINCE_CODE,PERIOD_BEGIN,PERIOD_END,FIRST_YEAR,FIRST_YEAR_NORMAL_PERIOD,LAST_YEAR,LAST_YEAR_NORMAL_PERIOD,YEAR_COUNT_NORMAL_PERIOD,TOTAL_OBS_COUNT,OCCURRENCE_COUNT,MAX_DURATION_MISSING_YEARS,PERCENT_OF_POSSIBLE_OBS,E_NORMAL_ELEMENT_NAME,F_NORMAL_ELEMENT_NAME,MONTH,VALUE,STN_ID
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.30.5,NORM,Y,C,30,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,21,651,,1,95.45,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,5,24.97,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.30.6,NORM,Y,C,30,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,6,0.8,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.30.7,NORM,Y,C,30,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,7,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.30.8,NORM,Y,C,30,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,8,0.17,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.30.9,NORM,Y,C,30,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,9,9.56,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.30.10,NORM,Y,C,30,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,10,87.54,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.30.11,NORM,Y,C,30,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,20,600,,1,95.24,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,11,227.32,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.30.12,NORM,Y,C,30,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,651,,0,100,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,12,413.83,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.30.13,NORM,Y,C,30,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,7882,,1,98.85,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,13,2193.68,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.31.1,NORM,Y,C,31,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,1,665.65,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.31.2,NORM,Y,C,31,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,621,,0,100,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,2,577.48,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.31.3,NORM,Y,C,31,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,21,651,,1,95.45,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,3,499.42,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.31.4,NORM,Y,C,31,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,4,269.31,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.31.5,NORM,Y,C,31,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,21,651,,1,95.45,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,5,106.63,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.31.6,NORM,Y,C,31,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,6,17.24,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.31.7,NORM,Y,C,31,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,7,1.47,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.31.8,NORM,Y,C,31,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,8,4.56,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.31.9,NORM,Y,C,31,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,9,60.09,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.31.10,NORM,Y,C,31,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,10,214.08,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.31.11,NORM,Y,C,31,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,20,600,,1,95.24,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,11,373.59,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.31.12,NORM,Y,C,31,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,651,,0,100,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,12,568.29,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.31.13,NORM,Y,C,31,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,7882,,1,98.85,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,13,3357.81,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.32.1,NORM,Y,C,32,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total degree-days below 18 deg C,Total des degrés-jours inférieurs à 18 degree C,1,758.65,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.32.2,NORM,Y,C,32,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,621,,0,100,Total degree-days below 18 deg C,Total des degrés-jours inférieurs à 18 degree C,2,662.16,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.32.3,NORM,Y,C,32,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,21,651,,1,95.45,Total degree-days below 18 deg C,Total des degrés-jours inférieurs à 18 degree C,3,592.35,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.32.4,NORM,Y,C,32,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Total degree-days below 18 deg C,Total des degrés-jours inférieurs à 18 degree C,4,356.6,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.32.5,NORM,Y,C,32,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,21,651,,1,95.45,Total degree-days below 18 deg C,Total des degrés-jours inférieurs à 18 degree C,5,179.65,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.32.6,NORM,Y,C,32,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Total degree-days below 18 deg C,Total des degrés-jours inférieurs à 18 degree C,6,54.04,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.32.7,NORM,Y,C,32,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total degree-days below 18 deg C,Total des degrés-jours inférieurs à 18 degree C,7,14.43,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.32.8,NORM,Y,C,32,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total degree-days below 18 deg C,Total des degrés-jours inférieurs à 18 degree C,8,27.2,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.32.9,NORM,Y,C,32,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Total degree-days below 18 deg C,Total des degrés-jours inférieurs à 18 degree C,9,120.37,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.32.10,NORM,Y,C,32,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Total degree-days below 18 deg C,Total des degrés-jours inférieurs à 18 degree C,10,303.3,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.32.11,NORM,Y,C,32,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,20,600,,1,95.24,Total degree-days below 18 deg C,Total des degrés-jours inférieurs à 18 degree C,11,463.56,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.32.12,NORM,Y,C,32,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,651,,0,100,Total degree-days below 18 deg C,Total des degrés-jours inférieurs à 18 degree C,12,661.29,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.32.13,NORM,Y,C,32,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,7882,,1,98.85,Total degree-days below 18 deg C,Total des degrés-jours inférieurs à 18 degree C,13,4193.6,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.33.1,NORM,Y,C,33,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature LE 0 deg C,Jours avec température maximale quotidienne <= 0 degree C,1,20.73,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.33.2,NORM,Y,C,33,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,621,,0,100,Days with daily max temperature LE 0 deg C,Jours avec température maximale quotidienne <= 0 degree C,2,15.73,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.33.3,NORM,Y,C,33,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,21,651,,1,95.45,Days with daily max temperature LE 0 deg C,Jours avec température maximale quotidienne <= 0 degree C,3,9.24,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.33.4,NORM,Y,C,33,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Days with daily max temperature LE 0 deg C,Jours avec température maximale quotidienne <= 0 degree C,4,0.64,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.33.5,NORM,Y,C,33,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature LE 0 deg C,Jours avec température maximale quotidienne <= 0 degree C,5,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.33.6,NORM,Y,C,33,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Days with daily max temperature LE 0 deg C,Jours avec température maximale quotidienne <= 0 degree C,6,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.33.7,NORM,Y,C,33,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature LE 0 deg C,Jours avec température maximale quotidienne <= 0 degree C,7,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.33.8,NORM,Y,C,33,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature LE 0 deg C,Jours avec température maximale quotidienne <= 0 degree C,8,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.33.9,NORM,Y,C,33,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Days with daily max temperature LE 0 deg C,Jours avec température maximale quotidienne <= 0 degree C,9,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.33.10,NORM,Y,C,33,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature LE 0 deg C,Jours avec température maximale quotidienne <= 0 degree C,10,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.33.11,NORM,Y,C,33,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,20,600,,1,95.24,Days with daily max temperature LE 0 deg C,Jours avec température maximale quotidienne <= 0 degree C,11,3.2,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.33.12,NORM,Y,C,33,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,651,,0,100,Days with daily max temperature LE 0 deg C,Jours avec température maximale quotidienne <= 0 degree C,12,14,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.33.13,NORM,Y,C,33,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,7913,,1,99.22,Days with daily max temperature LE 0 deg C,Jours avec température maximale quotidienne <= 0 degree C,13,63.54,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.34.1,NORM,Y,C,34,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature GT 0 deg C,Jours avec température maximale quotidienne > 0 ºC,1,10.27,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.34.2,NORM,Y,C,34,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,621,,0,100,Days with daily max temperature GT 0 deg C,Jours avec température maximale quotidienne > 0 ºC,2,12.5,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.34.3,NORM,Y,C,34,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,21,651,,1,95.45,Days with daily max temperature GT 0 deg C,Jours avec température maximale quotidienne > 0 ºC,3,21.76,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.34.4,NORM,Y,C,34,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Days with daily max temperature GT 0 deg C,Jours avec température maximale quotidienne > 0 ºC,4,29.36,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.34.5,NORM,Y,C,34,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature GT 0 deg C,Jours avec température maximale quotidienne > 0 ºC,5,31,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.34.6,NORM,Y,C,34,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Days with daily max temperature GT 0 deg C,Jours avec température maximale quotidienne > 0 ºC,6,30,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.34.7,NORM,Y,C,34,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature GT 0 deg C,Jours avec température maximale quotidienne > 0 ºC,7,31,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.34.8,NORM,Y,C,34,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature GT 0 deg C,Jours avec température maximale quotidienne > 0 ºC,8,31,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.34.9,NORM,Y,C,34,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Days with daily max temperature GT 0 deg C,Jours avec température maximale quotidienne > 0 ºC,9,30,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.34.10,NORM,Y,C,34,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature GT 0 deg C,Jours avec température maximale quotidienne > 0 ºC,10,31,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.34.11,NORM,Y,C,34,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,20,600,,1,95.24,Days with daily max temperature GT 0 deg C,Jours avec température maximale quotidienne > 0 ºC,11,26.8,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.34.12,NORM,Y,C,34,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,651,,0,100,Days with daily max temperature GT 0 deg C,Jours avec température maximale quotidienne > 0 ºC,12,17,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.34.13,NORM,Y,C,34,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,7913,,1,99.22,Days with daily max temperature GT 0 deg C,Jours avec température maximale quotidienne > 0 ºC,13,301.69,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.35.1,NORM,Y,C,35,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature GT 10 deg C,Jours avec température maximale quotidienne > 10 degree C,1,0.45,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.35.2,NORM,Y,C,35,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,621,,0,100,Days with daily max temperature GT 10 deg C,Jours avec température maximale quotidienne > 10 degree C,2,0.5,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.35.3,NORM,Y,C,35,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,21,651,,1,95.45,Days with daily max temperature GT 10 deg C,Jours avec température maximale quotidienne > 10 degree C,3,4.86,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.35.4,NORM,Y,C,35,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Days with daily max temperature GT 10 deg C,Jours avec température maximale quotidienne > 10 degree C,4,17.27,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.35.5,NORM,Y,C,35,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature GT 10 deg C,Jours avec température maximale quotidienne > 10 degree C,5,29.32,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.35.6,NORM,Y,C,35,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Days with daily max temperature GT 10 deg C,Jours avec température maximale quotidienne > 10 degree C,6,29.91,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.35.7,NORM,Y,C,35,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature GT 10 deg C,Jours avec température maximale quotidienne > 10 degree C,7,31,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.35.8,NORM,Y,C,35,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature GT 10 deg C,Jours avec température maximale quotidienne > 10 degree C,8,31,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.35.9,NORM,Y,C,35,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Days with daily max temperature GT 10 deg C,Jours avec température maximale quotidienne > 10 degree C,9,29.64,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.35.10,NORM,Y,C,35,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature GT 10 deg C,Jours avec température maximale quotidienne > 10 degree C,10,22.5,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.35.11,NORM,Y,C,35,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,20,600,,1,95.24,Days with daily max temperature GT 10 deg C,Jours avec température maximale quotidienne > 10 degree C,11,7.4,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.35.12,NORM,Y,C,35,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,651,,0,100,Days with daily max temperature GT 10 deg C,Jours avec température maximale quotidienne > 10 degree C,12,1.57,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.35.13,NORM,Y,C,35,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,7913,,1,99.22,Days with daily max temperature GT 10 deg C,Jours avec température maximale quotidienne > 10 degree C,13,205.42,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.36.1,NORM,Y,C,36,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature GT 20 deg C,Jours avec température maximale quotidienne > 20 degree C,1,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.36.2,NORM,Y,C,36,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,621,,0,100,Days with daily max temperature GT 20 deg C,Jours avec température maximale quotidienne > 20 degree C,2,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.36.3,NORM,Y,C,36,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,21,651,,1,95.45,Days with daily max temperature GT 20 deg C,Jours avec température maximale quotidienne > 20 degree C,3,0.29,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.36.4,NORM,Y,C,36,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Days with daily max temperature GT 20 deg C,Jours avec température maximale quotidienne > 20 degree C,4,2.91,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.36.5,NORM,Y,C,36,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature GT 20 deg C,Jours avec température maximale quotidienne > 20 degree C,5,11.64,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.36.6,NORM,Y,C,36,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Days with daily max temperature GT 20 deg C,Jours avec température maximale quotidienne > 20 degree C,6,23.45,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.36.7,NORM,Y,C,36,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature GT 20 deg C,Jours avec température maximale quotidienne > 20 degree C,7,29.68,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.36.8,NORM,Y,C,36,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature GT 20 deg C,Jours avec température maximale quotidienne > 20 degree C,8,28.05,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.36.9,NORM,Y,C,36,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Days with daily max temperature GT 20 deg C,Jours avec température maximale quotidienne > 20 degree C,9,15.86,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.36.10,NORM,Y,C,36,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature GT 20 deg C,Jours avec température maximale quotidienne > 20 degree C,10,3.64,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.36.11,NORM,Y,C,36,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,20,600,,1,95.24,Days with daily max temperature GT 20 deg C,Jours avec température maximale quotidienne > 20 degree C,11,0.15,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.36.12,NORM,Y,C,36,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2001,21,651,,0,100,Days with daily max temperature GT 20 deg C,Jours avec température maximale quotidienne > 20 degree C,12,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.36.13,NORM,Y,C,36,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,7913,,1,99.22,Days with daily max temperature GT 20 deg C,Jours avec température maximale quotidienne > 20 degree C,13,115.67,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.37.1,NORM,Y,C,37,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature GT 30 deg C,Jours avec température maximale quotidienne > 30 degree C,1,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.37.2,NORM,Y,C,37,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,621,,0,100,Days with daily max temperature GT 30 deg C,Jours avec température maximale quotidienne > 30 degree C,2,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.37.3,NORM,Y,C,37,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,21,651,,1,95.45,Days with daily max temperature GT 30 deg C,Jours avec température maximale quotidienne > 30 degree C,3,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.37.4,NORM,Y,C,37,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Days with daily max temperature GT 30 deg C,Jours avec température maximale quotidienne > 30 degree C,4,0,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.37.5,NORM,Y,C,37,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature GT 30 deg C,Jours avec température maximale quotidienne > 30 degree C,5,0.32,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.37.6,NORM,Y,C,37,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Days with daily max temperature GT 30 deg C,Jours avec température maximale quotidienne > 30 degree C,6,2.14,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.37.7,NORM,Y,C,37,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature GT 30 deg C,Jours avec température maximale quotidienne > 30 degree C,7,3.55,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.37.8,NORM,Y,C,37,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature GT 30 deg C,Jours avec température maximale quotidienne > 30 degree C,8,1.91,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.37.9,NORM,Y,C,37,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,660,,0,100,Days with daily max temperature GT 30 deg C,Jours avec température maximale quotidienne > 30 degree C,9,0.45,4832
-80.38333333333334,43.45,WATERLOO WELLINGTON A,6149387,4832.37.10,NORM,Y,C,37,1,2012-10-19 20:14:22,,ON,1981,2010,,1981,,2002,22,682,,0,100,Days with daily max temperature GT 30 deg C,Jours avec température maximale quotidienne > 30 degree C,10,0,4832
